videoFile,groundTruthWords,predictedWords,Noun,Adverb,Adjective,Verb,Pointers,others,woodward
proteinas_30.mp4,['beans' 'plant' 'think'],"['BASE' 'BEHAVIOUR' 'BUILD' 'CHANGE' 'CHILD' 'CHURCH' 'CLOTHES' 'CRY'
 'DEAF' 'ESCAPE' 'EXCITED' 'EXPLAIN' 'FINISH' 'FIRE' 'FLOCK' 'FREE' 'FULL'
 'GAME' 'GO' 'HAPPEN' 'HELP' 'HOME' 'ILL' 'INDEPENDENT' 'INFORMATION'
 'LONDON' 'LOW' 'MAKE' 'MEAL' 'NEVER' 'NEW' 'PANIC' 'PAST' 'PRAISE'
 'REGULAR' 'RELAX' 'RUN' 'SATURDAY' 'SHOULDER' 'SHOW' 'START' 'SUNDAY'
 'TALL' 'TEACH' 'TIRED' 'WANT']","['beans', 'plant', 'think']",[],[],[],[],[],[]
proteinas_2.mp4,['Name' 'P-A-T-R-I-C-I-A'],"['AREA' 'BEHAVIOUR' 'BUILD' 'CHAIR' 'CLOTHES' 'DEAF' 'ENOUGH' 'ESCAPE'
 'EXCITED' 'FEEL' 'FULL' 'HEALTHY' 'KNOW' 'LIVE' 'LOOK' 'LOW' 'MIX'
 'READY' 'SURPRISE' 'TALL' 'THINK' 'WANT']","['Name', 'P-A-T-R-I-C-I-A']",[],[],[],[],[],[]
proteinas_6.mp4,['continue' 'educate' 'guys' 'home' 'idea' 'learn' 'ministry' 'picture'],"['AREA' 'BEHAVIOUR' 'CHAIR' 'CHILD' 'CLOTHES' 'DECORATE' 'DECREASE'
 'ENOUGH' 'ESCAPE' 'GO' 'GOOD' 'INCREASE' 'LOW' 'PAST' 'TALL']","['continue', 'educate', 'guys', 'home', 'idea', 'learn', 'ministry', 'picture']",[],[],[],[],[],[]
proteinas_34.mp4,['community' 'eat' 'know' 'stuff' 'times'],"['ALWAYS' 'AREA' 'BACK' 'BECKON' 'BOY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES'
 'DEAF' 'DESSERT' 'DISAPPOINT' 'ENOUGH' 'EVALUATE' 'FINISH' 'FLOCK' 'GOOD'
 'HEAVY' 'LAUGH' 'LOVELY' 'LOW' 'NICE' 'PAST' 'RELAX' 'SAY' 'SCALES'
 'SETTLE' 'SHOULDER' 'SINCE' 'SPREAD' 'TALL' 'TENT' 'TOILET' 'TOMORROW'
 'TOUCH' 'WITHOUT']","['community', 'eat', 'stuff', 'times']",[],[],['know'],[],[],[]
proteinas_20.mp4,['Ah' 'eat' 'growing' 'know' 'plant' 'sow' 'sprout' 'think'],"['ANGRY' 'AREA' 'ARRIVE' 'BALL' 'BEHAVIOUR' 'BODY' 'BREAK' 'BUILD' 'CHAIR'
 'CLOTHES' 'DANCE' 'DISCUSS' 'DOOR' 'ENGLAND' 'ESCAPE' 'FLOCK' 'FREE'
 'FULL' 'GIVE' 'GO' 'HURT' 'INVOLVE' 'LOW' 'MANAGE' 'MANY' 'MIX' 'MOVE'
 'NEVER' 'NEW' 'PAST' 'PAY' 'PRACTISE' 'RELAX' 'SHOW' 'SIT' 'SURROUNDINGS'
 'TALL' 'TIRED' 'UPWARD' 'WANT' 'WOW']","['Ah', 'eat', 'plant', 'sow', 'sprout', 'think']",[],[],"['growing', 'know']",[],[],[]
proteinas_141.mp4,['Prices' 'ask' 'many' 'one' 'percentage'],"['ALWAYS' 'ANGRY' 'ARRIVE' 'BACK' 'BECKON' 'BEHAVIOUR' 'BIRTHDAY' 'BODY'
 'BOY' 'BREATHE' 'BUILD' 'CARAVAN' 'CHAIR' 'CLOTHES' 'DEBATE' 'DECREASE'
 'DEPTH' 'DESSERT' 'DISAPPOINT' 'ENDURE' 'ENOUGH' 'ESCAPE' 'EXCITED'
 'FLOCK' 'FOREIGN' 'FREE' 'FULL' 'FUTURE' 'GO' 'HEALTHY' 'HOME' 'INVOLVE'
 'KNOW' 'LONDON' 'LOOK' 'LOVE' 'LOW' 'MAN' 'MANAGE' 'MORNING' 'MOVE'
 'NICE' 'PAST' 'PLENTY' 'PREGNANT' 'READY' 'RELAX' 'SAY' 'SHOULDER'
 'SINCE' 'SLEEP' 'SPREAD' 'SUN' 'SURPRISE' 'TALL' 'TEACH' 'TENT'
 'TOMORROW' 'TOUCH' 'UNIT' 'UPWARD' 'WANT']","['Prices', 'ask', 'percentage']",[],['many'],[],[],['one'],[]
proteinas_140.mp4,['Prices' 'everything' 'one' 'percentage'],"['ADULT' 'ANGRY' 'AREA' 'ARRIVE' 'ASK' 'BACK' 'BECKON' 'BEHAVIOUR' 'BODY'
 'BOX' 'BOY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'DANCE' 'DECREASE' 'DEPTH'
 'DISAPPOINT' 'DOOR' 'EMOTION' 'ESCAPE' 'EXCITED' 'EXCLUDE' 'EXPAND'
 'FALL' 'FLOCK' 'FOREIGN' 'FREE' 'FRIGHTENED' 'FULL' 'GO' 'HEALTHY' 'HOME'
 'INFORM' 'KNOW' 'LIKE' 'LONDON' 'LOOK' 'LOW' 'MAN' 'MANAGE' 'MISS'
 'MORNING' 'NICE' 'PAST' 'POOR' 'PREGNANT' 'READY' 'RELAX' 'SAY'
 'SHOULDER' 'SINCE' 'SLOW' 'SPEECH' 'SPREAD' 'SURPRISE' 'TALL' 'TENT'
 'TIRED' 'TOILET' 'TOMORROW' 'TOUCH' 'UNIT' 'UPWARD' 'WANT' 'WOW' 'YES']","['Prices', 'everything', 'percentage']",[],[],[],[],['one'],[]
proteinas_21.mp4,"['.' '/' '?' 'Ah' 'Seed' 'Sprout' 'TV' 'beans' 'change' 'great' 'new'
 'plant' 'pollen' 'sprout' 'today' 'watch']","['ALWAYS' 'AMERICA' 'ANGRY' 'AREA' 'ARRANGE' 'ARRIVE' 'AUDIENCE' 'BABY'
 'BEACH' 'BEHAVIOUR' 'BIG' 'BOAT' 'BODY' 'BOY' 'BREATHE' 'CHAIR' 'CHILD'
 'CLOTHES' 'CRASH' 'CURTAINS' 'DEAF' 'DECREASE' 'DISAPPOINT' 'DISCUSS'
 'DOOR' 'END' 'ESCAPE' 'EXCITED' 'EXPAND' 'FLOCK' 'FOREIGN' 'FREE'
 'FRIGHTENED' 'FULL' 'FUTURE' 'GIVE' 'GO' 'GOOD' 'HEALTHY' 'HELP' 'HOME'
 'INCREASE' 'INVOLVE' 'LAPTOP' 'LINK' 'LONDON' 'LOW' 'MANY' 'MEAL'
 'MORNING' 'MOTHER' 'NEW' 'NICE' 'PAST' 'POOR' 'READY' 'REGULAR' 'RELAX'
 'SAFE' 'SAY' 'SEPARATE' 'SHOULDER' 'SINCE' 'SPREAD' 'STADIUM' 'STILL'
 'SURPRISE' 'SURROUNDINGS' 'TALL' 'TENT' 'TOP' 'TOUCH' 'WANT']","['/', 'Ah', 'Seed', 'Sprout', 'TV', 'beans', 'change', 'plant', 'pollen', 'sprout', 'today', 'watch']",[],"['great', 'new']",[],[],[],['new']
proteinas_35.mp4,['easy' 'tell' 'try'],"['ALWAYS' 'BABY' 'BOY' 'CHAIR' 'DEAF' 'EASY' 'ESCAPE' 'HAPPY' 'LONDON'
 'LOVELY' 'MISS' 'MOTHER' 'SAY' 'TOILET' 'TOMORROW']","['tell', 'try']",[],['easy'],[],[],[],[]
proteinas_7.mp4,['Ah' 'Ready' 'get' 'learn' 'start' 'together'],"['ANGRY' 'BEHAVIOUR' 'BODY' 'BUILD' 'CHAIR' 'CLOTHES' 'DEPTH' 'ESCAPE'
 'EXCITED' 'FREE' 'FULL' 'GO' 'LOW' 'MANAGE' 'MISS' 'MIX' 'MORNING' 'POOR'
 'READY' 'RELAX' 'SHOULDER' 'SURPRISE' 'TALL' 'TENT' 'TIRED' 'TOILET'
 'WOW']","['Ah', 'learn', 'start']",['together'],['Ready'],['get'],[],[],[]
proteinas_5.mp4,['.' '/' 'Invite' 'Pass' 'home' 'learn'],"['AREA' 'BEHAVIOUR' 'CHAIR' 'CHILD' 'CLOTHES' 'DECORATE' 'DECREASE'
 'ENOUGH' 'ESCAPE' 'GO' 'GOOD' 'INCREASE' 'LOW' 'PAST' 'TALL']","['/', 'Invite', 'Pass', 'home', 'learn']",[],[],[],[],[],[]
proteinas_23.mp4,['eat' 'family' 'floor' 'help' 'home' 'plant'],"['ACT' 'ALWAYS' 'ARRANGE' 'BEACH' 'BECKON' 'BEHAVIOUR' 'BELFAST' 'BLACK'
 'BODY' 'BOY' 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DESSERT' 'ENOUGH' 'EQUAL'
 'ESCAPE' 'FLOCK' 'FREE' 'FULL' 'GO' 'LOVELY' 'LOW' 'MANAGE' 'MEAL'
 'MOTHER' 'NICE' 'PANIC' 'PAST' 'POOR' 'READY' 'RELAX' 'SAY' 'TALK' 'TALL'
 'TEACH' 'TENT' 'TIRED']","['eat', 'family', 'floor', 'help', 'home', 'plant']",[],[],[],[],[],[]
proteinas_37.mp4,['Health' 'eat' 'good' 'meal' 'tell' 'times' 'watch'],"['ALWAYS' 'ARRANGE' 'ARRIVE' 'BACK' 'BASE' 'BIG' 'BODY' 'BOY' 'CLOTHES'
 'DESSERT' 'FINISH' 'FLOCK' 'FREE' 'GOOD' 'INATTENTION' 'KNOW' 'LONDON'
 'LOW' 'MAN' 'MORNING' 'NEXT' 'NICE' 'PAST' 'PREFER' 'PUB' 'RAIN' 'RELAX'
 'REMEMBER' 'SAY' 'SHOUT' 'START' 'TALL' 'TIRED' 'TOMORROW' 'TOUCH' 'WOW']","['Health', 'eat', 'meal', 'tell', 'times', 'watch']",[],['good'],[],[],[],['good']
proteinas_142.mp4,['one' 'percentage'],"['ARRIVE' 'DECREASE' 'FLOCK' 'GOOD' 'HOME' 'LOW' 'MORNING' 'NOTHING'
 'REMEMBER' 'RIGHT' 'SLEEP' 'SPEECH' 'TALL' 'TOUCH']",['percentage'],[],[],[],[],['one'],[]
proteinas_143.mp4,['Right' 'one' 'percentage'],"['BANDAGE' 'BASE' 'BOY' 'DRINK' 'ENOUGH' 'EXCLUDE' 'GO' 'HISTORY' 'HOME'
 'LAUGH' 'LOW' 'MAN' 'NEVER' 'NEW' 'NICE' 'PLENTY' 'PREFER' 'SAY' 'SLEEP'
 'START' 'TALL' 'TOUCH' 'WANT']",['percentage'],['Right'],[],[],[],['one'],[]
proteinas_36.mp4,['draw' 'several' 'show'],"['ARRIVE' 'BECKON' 'CHAIR' 'CLOTHES' 'ESCAPE' 'FLOCK' 'FULL' 'GO' 'GOOD'
 'LONDON' 'LOW' 'MIX' 'MORNING' 'PAST' 'SHOULDER' 'SINCE' 'TOUCH']","['draw', 'show']",[],['several'],[],[],[],[]
proteinas_22.mp4,['eat' 'good' 'inside' 'sense' 'strong'],"['ALWAYS' 'AMERICA' 'BECKON' 'BEHAVIOUR' 'BODY' 'BOY' 'BREATHE' 'CHAIR'
 'CLOTHES' 'EMOTION' 'ENDURE' 'GO' 'GOOD' 'HURT' 'LOVE' 'LOW' 'PAST'
 'PREGNANT' 'RELAX' 'SAY' 'SURPRISE' 'TALL' 'TOUCH' 'WANT']","['eat', 'sense']",[],"['good', 'strong']",[],[],['inside'],['good']
proteinas_4.mp4,['good' 'happy' 'sense'],"['AREA' 'BEHAVIOUR' 'BODY' 'BREATHE' 'CHILD' 'CLOTHES' 'EMOTION' 'FLOCK'
 'LOW' 'PAST' 'PREGNANT' 'READY' 'RELAX' 'SINCE' 'SURPRISE' 'TALL' 'TIRED'
 'TOILET' 'WANT' 'WOW']",['sense'],[],"['good', 'happy']",[],[],[],['good']
proteinas_45.mp4,[],['BECKON' 'CHILD' 'GO' 'LONDON' 'LOW' 'PAST'],[],[],[],[],[],[],[]
proteinas_51.mp4,['Yes'],['BACK' 'BOY' 'LONDON' 'MORNING' 'PAST' 'SHOULDER' 'TOUCH'],[],[],[],[],[],['Yes'],[]
proteinas_79.mp4,"['/' '?' 'B' 'C' 'E' 'H' 'Include' 'Inside' 'L' 'N' 'P' 'R' 'Water' 'eat'
 'fat' 'meal' 'protein' 'tell' 'vitamins' 'within']","['ACT' 'ALRIGHT' 'ALWAYS' 'ANGRY' 'BECKON' 'BEHAVIOUR' 'BOY'
 'CALLISTHENICS' 'CHAIR' 'CHILD' 'CLOTHES' 'CRASH' 'DEAF' 'DEBATE'
 'DECREASE' 'DESSERT' 'DISAPPOINT' 'DOOR' 'ENOUGH' 'ESCAPE' 'FINISH'
 'FLOCK' 'FREE' 'FULL' 'GO' 'GOOD' 'HEALTHY' 'HELP' 'HOME' 'ILL'
 'INCREASE' 'KNOW' 'LONDON' 'LOW' 'MAN' 'MIX' 'MORNING' 'NEW' 'NICE'
 'NOTHING' 'PARTY' 'PAST' 'PERFECT' 'PLENTY' 'PREFER' 'PUB' 'RAIN'
 'REGULAR' 'RELAX' 'RICH' 'RUN' 'SAY' 'SEARCH' 'SEPARATE' 'SHOULDER'
 'SINCE' 'SURPRISE' 'TALL' 'TIRED' 'TOMORROW' 'TOUCH' 'UPWARD' 'WANT'
 'WITHOUT' 'WOW']","['/', 'B', 'E', 'H', 'Include', 'L', 'N', 'P', 'R', 'Water', 'eat', 'fat', 'meal', 'protein', 'tell', 'vitamins']",[],[],[],[],"['Inside', 'within']",['fat']
proteinas_86.mp4,['everything' 'information' 'interesting' 'need'],"['ADULT' 'BEHAVIOUR' 'BODY' 'BREATHE' 'BUILD' 'CHAIR' 'CLOTHES' 'DECREASE'
 'EMOTION' 'ENOUGH' 'FREE' 'FULL' 'GO' 'INCREASE' 'LOW' 'MIX' 'PREGNANT'
 'READY' 'RELAX' 'SURPRISE' 'TALL' 'TENT' 'TIRED' 'WANT' 'WAR']","['everything', 'information', 'need']",[],[],['interesting'],[],[],[]
proteinas_124.mp4,['quiet'],"['ADULT' 'AREA' 'ARRIVE' 'BECKON' 'BEHAVIOUR' 'BORING' 'BOY' 'BREATHE'
 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DECREASE' 'DISAPPOINT' 'EASY'
 'EMOTION' 'ENDURE' 'ENOUGH' 'FREE' 'GOOD' 'INCREASE' 'LAUGH' 'LIKE'
 'LONDON' 'LOVE' 'LOW' 'PARK' 'PLENTY' 'PREGNANT' 'READY' 'RED' 'RELAX'
 'SAY' 'SCHOOL' 'SHOULDER' 'SURPRISE' 'TALL' 'TEACH' 'TENT' 'THINK'
 'TOMORROW' 'TOUCH' 'WANT']",[],[],['quiet'],[],[],[],[]
proteinas_92.mp4,['Protein' 'Yes' 'animals' 'cow' 'eat'],"['ACT' 'ADD' 'BECKON' 'BODY' 'BOY' 'CHAIR' 'CLOTHES' 'DESSERT' 'ENOUGH'
 'EXCITED' 'FLOCK' 'FREE' 'GO' 'HURT' 'INCREASE' 'LOW' 'MAN' 'MEAL'
 'MORNING' 'NICE' 'NOTHING' 'PAST' 'PERFECT' 'PLENTY' 'PREFER' 'RELAX'
 'SAY' 'TALL' 'TIRED' 'TOUCH' 'WITHOUT']","['Protein', 'animals', 'cow', 'eat']",[],[],[],[],['Yes'],[]
proteinas_130.mp4,['court' 'return' 'solution'],"['ADULT' 'AREA' 'ATMOSPHERE' 'AUDIENCE' 'BEACH' 'BODY' 'BOY' 'BUILD'
 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DECREASE' 'DISAPPOINT' 'ESCAPE'
 'EXCITED' 'FLOCK' 'FREE' 'FULL' 'GO' 'GOOD' 'INCREASE' 'LONDON' 'LOOK'
 'LOW' 'MEAL' 'MISS' 'MIX' 'MORNING' 'PAST' 'RELAX' 'SAY' 'SHOULDER'
 'SLEEP' 'TALL' 'TEACH' 'TENT' 'THINK' 'TIRED' 'TOMORROW' 'TOUCH']","['court', 'return', 'solution']",[],[],[],[],[],[]
proteinas_118.mp4,['Prices' 'one' 'percentage' 'summer'],"['ANGRY' 'AREA' 'ARRIVE' 'BEACH' 'BODY' 'CHAIR' 'CHILD' 'CLOTHES'
 'DISAPPOINT' 'ESCAPE' 'EXCITED' 'FEEL' 'FLOCK' 'FOREIGN' 'FREE'
 'FRIGHTENED' 'GO' 'HOME' 'HURT' 'LOOK' 'LOW' 'MORNING' 'MOVE' 'POOR'
 'READY' 'RELAX' 'SAY' 'SHOULDER' 'SPEECH' 'SPREAD' 'TIRED' 'TOILET'
 'TOUCH' 'UNIT' 'WOW']","['Prices', 'percentage', 'summer']",[],[],[],[],['one'],[]
proteinas_119.mp4,['daily' 'eat' 'many' 'remind'],"['ALWAYS' 'ANGRY' 'AREA' 'ATMOSPHERE' 'BEACH' 'BEHAVIOUR' 'BODY' 'BOY'
 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES' 'DECREASE' 'DESSERT' 'DISAPPOINT'
 'ENOUGH' 'ESCAPE' 'EXCITED' 'FULL' 'GIVE' 'HURT' 'INCREASE' 'LONDON'
 'LOW' 'MAN' 'MEAL' 'MERGE' 'MORNING' 'NICE' 'PLENTY' 'PUB' 'RELAX' 'TALL'
 'TOMORROW' 'TOUCH' 'UPWARD' 'WANT' 'WOW']","['eat', 'remind']",[],"['daily', 'many']",[],[],[],[]
proteinas_131.mp4,"['?' 'Grid' 'colors' 'return' 'rule' 'share' 'tell' 'think' 'weather'
 'write']","['ADULT' 'ALWAYS' 'AREA' 'BODY' 'BOY' 'BUILD' 'CHAIR' 'CHILD' 'CLOTHES'
 'DANCE' 'DECREASE' 'DIRTY' 'DISCUSS' 'ENGLAND' 'ENOUGH' 'ESCAPE' 'ETHNIC'
 'EXCLUDE' 'FALL' 'FOOTBALL' 'FULL' 'FUTURE' 'GO' 'HAPPY' 'HURT'
 'INCREASE' 'LAPTOP' 'LOW' 'MISS' 'MIX' 'MORNING' 'MOTHER' 'PAST' 'PAY'
 'PLENTY' 'PLUS' 'POOR' 'SAY' 'SINCE' 'SLOW' 'TALL' 'TIDY' 'TOUCH' 'WANT']","['Grid', 'colors', 'return', 'rule', 'share', 'tell', 'think', 'weather', 'write']",[],[],[],[],[],[]
proteinas_93.mp4,['Yes' 'reason'],['ADULT' 'DECORATE' 'DECREASE' 'INCREASE' 'LOW' 'TALL'],['reason'],[],[],[],[],['Yes'],[]
proteinas_125.mp4,['chicken' 'many' 'weigh'],"['ALWAYS' 'BABY' 'BODY' 'BORN' 'BOY' 'CHAIR' 'CLOTHES' 'DESSERT' 'ENOUGH'
 'HAPPY' 'HEAVY' 'KNOW' 'LAPTOP' 'LOW' 'MORNING' 'MOTHER' 'NICE' 'POOR'
 'PREGNANT' 'RELAX' 'SAY' 'STILL' 'SURPRISE' 'TIDY' 'TOILET' 'TOMORROW'
 'WANT']","['chicken', 'weigh']",[],['many'],[],[],[],[]
proteinas_87.mp4,['C' 'P' 'R' 'call' 'think'],"['AREA' 'BOY' 'CHAIR' 'CHILD' 'DEAF' 'DECREASE' 'ENGLAND' 'ESCAPE'
 'EXPECT' 'FUTURE' 'GO' 'HOME' 'INCREASE' 'KNOW' 'LONDON' 'LOOK' 'LOW'
 'MAN' 'MEAL' 'NICE' 'PAST' 'PLUS' 'PREFER' 'RELAX' 'SAY' 'TALL' 'THINK'
 'TOP' 'UNIT']","['P', 'R', 'call', 'think']",[],[],[],[],[],[]
proteinas_78.mp4,['good' 'guys' 'happy' 'share' 'today' 'together'],"['AMERICA' 'ARRANGE' 'BANDAGE' 'BASE' 'BEHAVIOUR' 'BODY' 'BREATHE' 'BUILD'
 'BUY' 'CHAIR' 'CLOTHES' 'EMOTION' 'ENDURE' 'ESCAPE' 'EXCHANGE' 'EXCLUDE'
 'FLOCK' 'FULL' 'INVOLVE' 'MISS' 'MORNING' 'NEVER' 'PANIC' 'PRAISE'
 'PREGNANT' 'RELAX' 'RUN' 'SURPRISE' 'TIRED' 'WANT']","['guys', 'share', 'today']",['together'],"['good', 'happy']",[],[],[],['good']
proteinas_50.mp4,['Yes' 'attention' 'eat'],"['AREA' 'BOY' 'CHILD' 'DEAF' 'DISAPPOINT' 'FAMILY' 'KNOW' 'LONDON' 'LOW'
 'MORNING' 'PAST' 'SHOULDER' 'SINCE' 'TOUCH']","['attention', 'eat']",[],[],[],[],['Yes'],[]
proteinas_44.mp4,[],['BACK' 'PAST' 'TOUCH'],[],[],[],[],[],[],[]
proteinas_52.mp4,['eat' 'strong'],['BOY' 'LONDON' 'LOW' 'PAST' 'SINCE' 'TOUCH'],['eat'],[],['strong'],[],[],[],[]
proteinas_46.mp4,['Yes'],[],[],[],[],[],[],['Yes'],[]
proteinas_91.mp4,['Protein' 'eat' 'think' 'within'],"['ACT' 'ADULT' 'ALWAYS' 'ANGRY' 'BACK' 'BODY' 'BOY' 'CHAIR' 'CLOTHES'
 'DANCE' 'DECREASE' 'DEPTH' 'DISAPPOINT' 'ENOUGH' 'ESCAPE' 'EXCITED'
 'FINISH' 'FLOCK' 'FREE' 'HOME' 'HURT' 'ILL' 'LONDON' 'LOW' 'MEAL'
 'MORNING' 'NICE' 'PARTY' 'PAST' 'PLENTY' 'RELAX' 'SAY' 'SHOULDER' 'TALL'
 'TEACH' 'TOMORROW' 'TOUCH' 'WOW']","['Protein', 'eat', 'think']",[],[],[],[],['within'],[]
proteinas_133.mp4,['come' 'expect'],"['ANGRY' 'AREA' 'BODY' 'CLOTHES' 'DECREASE' 'ENOUGH' 'GO' 'LOW' 'MORNING'
 'RELAX' 'SHOULDER' 'WOW']",[],[],[],"['come', 'expect']",[],[],[]
proteinas_85.mp4,['awake' 'body' 'boost' 'eat' 'pain' 'plus' 'sense' 'think' 'within'],"['ADULT' 'AMERICA' 'ARRANGE' 'ARRIVE' 'BEACH' 'BECKON' 'BEHAVIOUR' 'BODY'
 'BORN' 'BOY' 'BREATHE' 'CHAIR' 'CHILD' 'CLOTHES' 'DEAF' 'DISAPPOINT'
 'EMOTION' 'ENDURE' 'ENGLAND' 'ENOUGH' 'ESCAPE' 'EXPAND' 'FLOCK'
 'FRIGHTENED' 'GOOD' 'HEALTHY' 'LIKE' 'LONDON' 'LOVE' 'LOVELY' 'LOW'
 'MORNING' 'NICE' 'POOR' 'PREGNANT' 'READY' 'RELAX' 'SHOULDER' 'SIGN'
 'SIT' 'SNOOKER' 'SURPRISE' 'TALL' 'TIRED' 'TOILET' 'UNIT' 'UPSET'
 'UPWARD' 'WANT']","['awake', 'body', 'boost', 'eat', 'pain', 'sense', 'think']",[],[],[],[],"['plus', 'within']",[]
proteinas_127.mp4,['chicken' 'eat' 'many' 'percentage'],"['ALWAYS' 'ANGRY' 'BACK' 'BODY' 'BOY' 'BRING' 'CHILD' 'CLOTHES' 'DEAF'
 'ENOUGH' 'FEEL' 'FIND' 'FLOCK' 'FREE' 'GO' 'HOME' 'KNOW' 'LONDON' 'LOW'
 'MAN' 'MORNING' 'NICE' 'PAST' 'PREFER' 'PREGNANT' 'PUB' 'READY' 'RELAX'
 'SAY' 'SINCE' 'SURPRISE' 'TIRED' 'TOMORROW' 'TOUCH' 'WANT' 'WOW']","['chicken', 'eat', 'percentage']",[],['many'],[],[],[],[]
proteinas_126.mp4,['G-R' 'Prices' 'weigh'],"['BACK' 'BODY' 'BOY' 'CLOTHES' 'DEAF' 'FIND' 'GO' 'GOOD' 'KNOW' 'LOOK'
 'LOW' 'NICE' 'PAST' 'REMEMBER' 'TALL' 'TIRED' 'TOUCH' 'WANT' 'WOW']","['G-R', 'Prices', 'weigh']",[],[],[],[],[],[]
proteinas_84.mp4,"['Protein' 'good' 'growing' 'help' 'move' 'muscle' 'ok' 'strength'
 'strengthen' 'strong' 'within']","['ACT' 'ANGRY' 'ANYTHING' 'AREA' 'ARRIVE' 'BACK' 'BEACH' 'BECKON'
 'BEHAVIOUR' 'BIG' 'BODY' 'BORN' 'BRING' 'BUILD' 'CALLISTHENICS' 'CHAIR'
 'CHILD' 'CLOTHES' 'COVER' 'DIRTY' 'ENCOURAGE' 'ENOUGH' 'ESCAPE' 'EXCITED'
 'EXCLUDE' 'EXPAND' 'FINISH' 'FLOCK' 'FREE' 'FULL' 'GO' 'GOOD' 'HURT'
 'INVOLVE' 'LONDON' 'LOW' 'MANAGE' 'MISS' 'MIX' 'MOVE' 'NOTHING' 'PARTY'
 'PAST' 'PAY' 'PERFECT' 'PLAY' 'PREGNANT' 'READY' 'RELAX' 'SHOULDER'
 'SINCE' 'SPREAD' 'SWIM' 'TALL' 'TENT' 'TIDY' 'TIRED' 'TOUCH' 'TRAIN'
 'WANT' 'WITHOUT' 'WOW']","['Protein', 'help', 'move', 'muscle', 'ok', 'strength', 'strengthen']",[],"['good', 'strong']",['growing'],[],['within'],['good']
proteinas_132.mp4,"['/' 'Go' 'Grid' 'Reply' 'adult' 'annotate' 'ask' 'back' 'colors' 'come'
 'help' 'notebook' 'pencil' 'rule' 'teacher' 'write']","['ADD' 'ALWAYS' 'ANGRY' 'AREA' 'ARRIVE' 'BACK' 'BEHAVIOUR' 'BODY' 'BOY'
 'BUILD' 'BUY' 'CHAIR' 'CHILD' 'CLOTHES' 'DANCE' 'DIRTY' 'DISCUSS' 'DOOR'
 'ENOUGH' 'ESCAPE' 'EXCHANGE' 'EXCITED' 'EXCLUDE' 'EXPLAIN' 'FALL' 'FIRE'
 'FLOCK' 'FOREIGN' 'FREE' 'FULL' 'FUTURE' 'GO' 'HALF' 'HURT' 'INFLUENCE'
 'LAPTOP' 'LAUGH' 'LOVELY' 'LOW' 'MIX' 'NEVER' 'NEW' 'NICE' 'PARK' 'PAST'
 'PAY' 'PLENTY' 'POOR' 'PRACTISE' 'RELAX' 'SIGN' 'SINCE' 'SPREAD' 'STILL'
 'SURROUNDINGS' 'TALL' 'TIDY' 'TIRED' 'TOMORROW' 'TOUCH' 'WOW']","['/', 'Grid', 'Reply', 'adult', 'annotate', 'ask', 'colors', 'help', 'notebook', 'pencil', 'rule', 'teacher', 'write']",['back'],[],"['Go', 'come']",[],[],[]
proteinas_90.mp4,['Yes' 'important' 'participate'],"['BASE' 'BOY' 'CHAIR' 'CHILD' 'CHRISTMAS' 'CRASH' 'DESSERT' 'DIG' 'ENOUGH'
 'ESCAPE' 'EXCLUDE' 'INFLUENCE' 'KNOW' 'LONDON' 'LOW' 'MAN' 'MERGE' 'MIX'
 'NEW' 'NICE' 'PRACTISE' 'PREFER' 'SAY' 'SPREAD' 'UNIVERSAL' 'WANT']",[],[],['important'],['participate'],[],['Yes'],[]
proteinas_47.mp4,['eat' 'good'],['ALWAYS' 'BOY' 'LONDON' 'LOW' 'NICE' 'PAST' 'TOMORROW' 'TOUCH'],['eat'],[],['good'],[],[],[],['good']
proteinas_53.mp4,[],[],[],[],[],[],[],[],[]
proteinas_57.mp4,['chips' 'eat' 'potato' 'soda' 'times'],"['AREA' 'BIRTHDAY' 'BUILD' 'CHAIR' 'CHILD' 'COMMUNIST' 'ENOUGH' 'ESCAPE'
 'FINISH' 'FOREIGN' 'FULL' 'GO' 'GOOD' 'INCREASE' 'INFLUENCE' 'KNOW' 'LOW'
 'MIX' 'PUB' 'SAY' 'SCOTLAND' 'SURROUNDINGS' 'TALL' 'TOP' 'TOUCH']","['chips', 'eat', 'potato', 'soda', 'times']",[],[],[],[],[],[]
proteinas_43.mp4,['eat' 'good' 'times'],"['ALWAYS' 'AREA' 'BLACK' 'BOY' 'CHILD' 'DESSERT' 'ENOUGH' 'EXCLUDE' 'GO'
 'LOW' 'MAN' 'NICE' 'NUMBER' 'PAST' 'PLENTY' 'TALL' 'TOUCH']","['eat', 'times']",[],['good'],[],[],[],['good']
proteinas_136.mp4,['hard'],"['AREA' 'BOY' 'CHILD' 'ENOUGH' 'GO' 'KNOW' 'LOW' 'MORNING' 'NICE' 'PLENTY'
 'REMEMBER' 'SHOULDER' 'TALL' 'THINK' 'TOILET' 'TOUCH']",[],[],['hard'],[],[],[],[]
