Name,ClassId,TR,EN
signer32_sample484,65,evet,yes
signer33_sample110,65,evet,yes
signer33_sample454,65,evet,yes
signer33_sample481,65,evet,yes
signer36_sample141,65,evet,yes
signer36_sample313,65,evet,yes
signer37_sample250,65,evet,yes
signer37_sample489,65,evet,yes
signer37_sample544,65,evet,yes
signer38_sample157,65,evet,yes
signer38_sample392,65,evet,yes
signer38_sample636,65,evet,yes
signer40_sample134,65,evet,yes
signer40_sample518,65,evet,yes
signer40_sample522,65,evet,yes
signer41_sample204,65,evet,yes
signer41_sample313,65,evet,yes
signer41_sample542,65,evet,yes
signer42_sample146,65,evet,yes
signer42_sample503,65,evet,yes
signer42_sample525,65,evet,yes
signer0_sample257,44,cuma,friday
signer0_sample724,44,cuma,friday
signer0_sample786,44,cuma,friday
signer0_sample918,44,cuma,friday
signer0_sample985,44,cuma,friday
signer0_sample1053,44,cuma,friday
signer2_sample107,44,cuma,friday
signer2_sample302,44,cuma,friday
signer2_sample321,44,cuma,friday
signer2_sample346,44,cuma,friday
signer2_sample794,44,cuma,friday
signer2_sample1105,44,cuma,friday
signer3_sample385,44,cuma,friday
signer3_sample465,44,cuma,friday
signer3_sample633,44,cuma,friday
signer4_sample169,44,cuma,friday
signer4_sample493,44,cuma,friday
signer4_sample595,44,cuma,friday
signer5_sample49,44,cuma,friday
signer5_sample437,44,cuma,friday
signer5_sample438,44,cuma,friday
signer7_sample277,44,cuma,friday
signer7_sample900,44,cuma,friday
signer7_sample1016,44,cuma,friday
signer7_sample1049,44,cuma,friday
signer7_sample1639,44,cuma,friday
signer7_sample1987,44,cuma,friday
signer7_sample2010,44,cuma,friday
signer7_sample2078,44,cuma,friday
signer7_sample2238,44,cuma,friday
signer7_sample2325,44,cuma,friday
signer7_sample2622,44,cuma,friday
signer7_sample2668,44,cuma,friday
signer8_sample64,44,cuma,friday
signer8_sample80,44,cuma,friday
signer8_sample244,44,cuma,friday
signer8_sample553,44,cuma,friday
signer8_sample693,44,cuma,friday
signer8_sample872,44,cuma,friday
signer8_sample1293,44,cuma,friday
signer8_sample1555,44,cuma,friday
signer8_sample1879,44,cuma,friday
signer8_sample2036,44,cuma,friday
signer8_sample2309,44,cuma,friday
signer8_sample2385,44,cuma,friday
signer9_sample78,44,cuma,friday
signer9_sample130,44,cuma,friday
signer9_sample132,44,cuma,friday
signer10_sample111,44,cuma,friday
signer10_sample317,44,cuma,friday
signer10_sample564,44,cuma,friday
signer12_sample202,44,cuma,friday
signer12_sample320,44,cuma,friday
signer12_sample771,44,cuma,friday
signer12_sample1240,44,cuma,friday
signer12_sample1243,44,cuma,friday
signer12_sample1259,44,cuma,friday
signer12_sample1425,44,cuma,friday
signer12_sample1678,44,cuma,friday
signer12_sample1779,44,cuma,friday
signer13_sample97,44,cuma,friday
signer13_sample109,44,cuma,friday
signer13_sample284,44,cuma,friday
signer13_sample387,44,cuma,friday
signer13_sample721,44,cuma,friday
signer13_sample731,44,cuma,friday
signer13_sample851,44,cuma,friday
signer13_sample937,44,cuma,friday
signer13_sample1406,44,cuma,friday
signer15_sample168,44,cuma,friday
signer15_sample185,44,cuma,friday
signer17_sample19,44,cuma,friday
signer17_sample33,44,cuma,friday
signer19_sample44,44,cuma,friday
signer19_sample109,44,cuma,friday
signer19_sample580,44,cuma,friday
signer20_sample281,44,cuma,friday
signer20_sample397,44,cuma,friday
signer20_sample576,44,cuma,friday
signer21_sample51,44,cuma,friday
signer21_sample498,44,cuma,friday
signer21_sample540,44,cuma,friday
signer22_sample255,44,cuma,friday
signer22_sample468,44,cuma,friday
signer22_sample576,44,cuma,friday
signer23_sample425,44,cuma,friday
signer23_sample465,44,cuma,friday
signer23_sample625,44,cuma,friday
signer24_sample245,44,cuma,friday
signer24_sample336,44,cuma,friday
signer24_sample530,44,cuma,friday
signer26_sample187,44,cuma,friday
signer26_sample413,44,cuma,friday
signer26_sample645,44,cuma,friday
signer28_sample17,44,cuma,friday
signer28_sample22,44,cuma,friday
signer28_sample568,44,cuma,friday
signer29_sample29,44,cuma,friday
signer29_sample311,44,cuma,friday
signer29_sample634,44,cuma,friday
signer31_sample162,44,cuma,friday
signer31_sample290,44,cuma,friday
signer31_sample436,44,cuma,friday
signer32_sample113,44,cuma,friday
signer32_sample164,44,cuma,friday
signer32_sample529,44,cuma,friday
signer33_sample16,44,cuma,friday
signer33_sample130,44,cuma,friday
signer33_sample589,44,cuma,friday
signer36_sample40,44,cuma,friday
signer36_sample122,44,cuma,friday
signer36_sample153,44,cuma,friday
signer37_sample117,44,cuma,friday
signer37_sample417,44,cuma,friday
signer38_sample77,44,cuma,friday
signer38_sample359,44,cuma,friday
signer38_sample578,44,cuma,friday
signer40_sample392,44,cuma,friday
signer40_sample429,44,cuma,friday
signer40_sample506,44,cuma,friday
signer41_sample46,44,cuma,friday
signer41_sample161,44,cuma,friday
signer41_sample224,44,cuma,friday
signer42_sample486,44,cuma,friday
signer42_sample498,44,cuma,friday
signer42_sample622,44,cuma,friday
signer0_sample258,15,arkadas,friend
signer0_sample359,15,arkadas,friend
signer0_sample390,15,arkadas,friend
signer0_sample488,15,arkadas,friend
signer0_sample590,15,arkadas,friend
signer0_sample841,15,arkadas,friend
signer2_sample8,15,arkadas,friend
signer2_sample272,15,arkadas,friend
signer2_sample279,15,arkadas,friend
signer2_sample414,15,arkadas,friend
signer2_sample1022,15,arkadas,friend
signer2_sample1049,15,arkadas,friend
signer3_sample60,15,arkadas,friend
signer3_sample401,15,arkadas,friend
signer3_sample440,15,arkadas,friend
signer4_sample190,15,arkadas,friend
signer4_sample369,15,arkadas,friend
signer4_sample403,15,arkadas,friend
signer5_sample382,15,arkadas,friend
signer5_sample488,15,arkadas,friend
signer5_sample673,15,arkadas,friend
signer7_sample68,15,arkadas,friend
signer7_sample338,15,arkadas,friend
signer7_sample529,15,arkadas,friend
signer7_sample617,15,arkadas,friend
signer7_sample715,15,arkadas,friend
signer7_sample865,15,arkadas,friend
signer7_sample1084,15,arkadas,friend
signer7_sample1205,15,arkadas,friend
signer7_sample1408,15,arkadas,friend
signer7_sample1656,15,arkadas,friend
signer7_sample2675,15,arkadas,friend
signer7_sample2682,15,arkadas,friend
signer8_sample155,15,arkadas,friend
signer8_sample445,15,arkadas,friend
signer8_sample483,15,arkadas,friend
signer8_sample1441,15,arkadas,friend
signer8_sample1460,15,arkadas,friend
signer8_sample1695,15,arkadas,friend
signer8_sample1977,15,arkadas,friend
signer8_sample2318,15,arkadas,friend
signer8_sample2321,15,arkadas,friend
signer8_sample2477,15,arkadas,friend
signer8_sample2513,15,arkadas,friend
signer8_sample2617,15,arkadas,friend
signer9_sample6,15,arkadas,friend
signer9_sample396,15,arkadas,friend
signer9_sample582,15,arkadas,friend
signer10_sample103,15,arkadas,friend
signer10_sample106,15,arkadas,friend
signer10_sample238,15,arkadas,friend
signer12_sample246,15,arkadas,friend
signer12_sample292,15,arkadas,friend
signer12_sample731,15,arkadas,friend
signer12_sample795,15,arkadas,friend
signer12_sample927,15,arkadas,friend
signer12_sample955,15,arkadas,friend
signer12_sample1442,15,arkadas,friend
signer12_sample1472,15,arkadas,friend
signer12_sample1513,15,arkadas,friend
signer13_sample3,15,arkadas,friend
signer13_sample890,15,arkadas,friend
signer13_sample1070,15,arkadas,friend
signer13_sample1167,15,arkadas,friend
signer13_sample1376,15,arkadas,friend
signer13_sample1950,15,arkadas,friend
signer15_sample42,15,arkadas,friend
signer15_sample260,15,arkadas,friend
signer17_sample284,15,arkadas,friend
signer17_sample337,15,arkadas,friend
signer19_sample167,15,arkadas,friend
signer19_sample196,15,arkadas,friend
signer19_sample556,15,arkadas,friend
signer20_sample6,15,arkadas,friend
signer20_sample412,15,arkadas,friend
signer20_sample421,15,arkadas,friend
signer21_sample374,15,arkadas,friend
signer21_sample439,15,arkadas,friend
signer21_sample547,15,arkadas,friend
signer22_sample106,15,arkadas,friend
signer22_sample261,15,arkadas,friend
signer22_sample544,15,arkadas,friend
signer23_sample121,15,arkadas,friend
signer23_sample177,15,arkadas,friend
signer23_sample663,15,arkadas,friend
signer24_sample90,15,arkadas,friend
signer24_sample126,15,arkadas,friend
signer24_sample363,15,arkadas,friend
signer26_sample164,15,arkadas,friend
signer26_sample512,15,arkadas,friend
signer28_sample8,15,arkadas,friend
signer28_sample27,15,arkadas,friend
signer29_sample517,15,arkadas,friend
signer29_sample521,15,arkadas,friend
signer29_sample606,15,arkadas,friend
signer31_sample86,15,arkadas,friend
signer31_sample97,15,arkadas,friend
signer31_sample437,15,arkadas,friend
signer32_sample286,15,arkadas,friend
signer32_sample364,15,arkadas,friend
signer32_sample369,15,arkadas,friend
signer33_sample53,15,arkadas,friend
signer33_sample473,15,arkadas,friend
signer33_sample510,15,arkadas,friend
signer36_sample64,15,arkadas,friend
signer36_sample67,15,arkadas,friend
signer37_sample79,15,arkadas,friend
signer37_sample350,15,arkadas,friend
signer37_sample479,15,arkadas,friend
signer38_sample196,15,arkadas,friend
signer38_sample318,15,arkadas,friend
signer38_sample442,15,arkadas,friend
signer40_sample24,15,arkadas,friend
signer40_sample355,15,arkadas,friend
signer40_sample494,15,arkadas,friend
signer41_sample56,15,arkadas,friend
signer41_sample338,15,arkadas,friend
signer41_sample564,15,arkadas,friend
signer42_sample86,15,arkadas,friend
signer42_sample251,15,arkadas,friend
signer42_sample537,15,arkadas,friend
signer0_sample259,112,kimlik,identity
signer0_sample353,112,kimlik,identity
signer0_sample534,112,kimlik,identity
signer0_sample880,112,kimlik,identity
signer0_sample1004,112,kimlik,identity
signer0_sample1275,112,kimlik,identity
signer2_sample253,112,kimlik,identity
signer2_sample621,112,kimlik,identity
signer2_sample974,112,kimlik,identity
signer2_sample1037,112,kimlik,identity
signer2_sample1111,112,kimlik,identity
signer2_sample1115,112,kimlik,identity
signer3_sample104,112,kimlik,identity
signer3_sample434,112,kimlik,identity
signer3_sample449,112,kimlik,identity
signer4_sample180,112,kimlik,identity
signer4_sample475,112,kimlik,identity
signer4_sample554,112,kimlik,identity
signer5_sample5,112,kimlik,identity
signer5_sample82,112,kimlik,identity
signer5_sample333,112,kimlik,identity
signer7_sample795,112,kimlik,identity
signer7_sample1063,112,kimlik,identity
signer7_sample1082,112,kimlik,identity
signer7_sample1190,112,kimlik,identity
signer7_sample1301,112,kimlik,identity
signer7_sample1373,112,kimlik,identity
signer7_sample1779,112,kimlik,identity
signer7_sample1985,112,kimlik,identity
signer7_sample2189,112,kimlik,identity
signer7_sample2349,112,kimlik,identity
signer7_sample2435,112,kimlik,identity
signer7_sample2524,112,kimlik,identity
signer8_sample24,112,kimlik,identity
signer8_sample25,112,kimlik,identity
signer8_sample270,112,kimlik,identity
signer8_sample461,112,kimlik,identity
signer8_sample591,112,kimlik,identity
signer8_sample845,112,kimlik,identity
signer8_sample1466,112,kimlik,identity
signer8_sample1650,112,kimlik,identity
signer8_sample1721,112,kimlik,identity
signer8_sample2088,112,kimlik,identity
signer8_sample2224,112,kimlik,identity
signer8_sample2271,112,kimlik,identity
signer9_sample8,112,kimlik,identity
signer9_sample16,112,kimlik,identity
signer9_sample584,112,kimlik,identity
signer10_sample268,112,kimlik,identity
signer10_sample304,112,kimlik,identity
signer10_sample491,112,kimlik,identity
signer12_sample280,112,kimlik,identity
signer12_sample477,112,kimlik,identity
signer12_sample692,112,kimlik,identity
signer12_sample908,112,kimlik,identity
signer12_sample1002,112,kimlik,identity
signer12_sample1013,112,kimlik,identity
signer12_sample1295,112,kimlik,identity
signer12_sample1613,112,kimlik,identity
signer12_sample1987,112,kimlik,identity
signer13_sample369,112,kimlik,identity
signer13_sample590,112,kimlik,identity
signer13_sample645,112,kimlik,identity
signer13_sample1287,112,kimlik,identity
signer13_sample1391,112,kimlik,identity
signer13_sample1606,112,kimlik,identity
signer13_sample1617,112,kimlik,identity
signer13_sample1848,112,kimlik,identity
signer13_sample1982,112,kimlik,identity
signer15_sample45,112,kimlik,identity
signer15_sample60,112,kimlik,identity
signer17_sample288,112,kimlik,identity
signer17_sample381,112,kimlik,identity
signer19_sample457,112,kimlik,identity
signer19_sample490,112,kimlik,identity
signer19_sample558,112,kimlik,identity
signer20_sample33,112,kimlik,identity
signer20_sample40,112,kimlik,identity
signer20_sample624,112,kimlik,identity
signer21_sample11,112,kimlik,identity
signer21_sample89,112,kimlik,identity
signer21_sample256,112,kimlik,identity
signer22_sample471,112,kimlik,identity
signer22_sample509,112,kimlik,identity
signer22_sample525,112,kimlik,identity
signer23_sample164,112,kimlik,identity
signer23_sample334,112,kimlik,identity
signer23_sample609,112,kimlik,identity
signer24_sample223,112,kimlik,identity
signer24_sample341,112,kimlik,identity
signer24_sample613,112,kimlik,identity
signer26_sample77,112,kimlik,identity
signer26_sample508,112,kimlik,identity
signer26_sample576,112,kimlik,identity
signer28_sample85,112,kimlik,identity
signer28_sample203,112,kimlik,identity
signer28_sample365,112,kimlik,identity
signer29_sample462,112,kimlik,identity
signer29_sample501,112,kimlik,identity
signer29_sample643,112,kimlik,identity
signer31_sample21,112,kimlik,identity
signer31_sample98,112,kimlik,identity
signer31_sample648,112,kimlik,identity
signer32_sample178,112,kimlik,identity
signer32_sample405,112,kimlik,identity
signer32_sample478,112,kimlik,identity
signer33_sample66,112,kimlik,identity
signer33_sample234,112,kimlik,identity
signer36_sample123,112,kimlik,identity
signer36_sample236,112,kimlik,identity
signer36_sample644,112,kimlik,identity
signer37_sample46,112,kimlik,identity
signer37_sample111,112,kimlik,identity
signer37_sample237,112,kimlik,identity
signer38_sample103,112,kimlik,identity
signer38_sample184,112,kimlik,identity
signer38_sample430,112,kimlik,identity
signer40_sample139,112,kimlik,identity
signer40_sample280,112,kimlik,identity
signer40_sample436,112,kimlik,identity
signer41_sample328,112,kimlik,identity
signer41_sample457,112,kimlik,identity
signer41_sample557,112,kimlik,identity
signer42_sample518,112,kimlik,identity
signer42_sample554,112,kimlik,identity
signer42_sample607,112,kimlik,identity
signer0_sample260,39,caydanlik,teapot
signer0_sample524,39,caydanlik,teapot
signer0_sample556,39,caydanlik,teapot
signer0_sample838,39,caydanlik,teapot
signer0_sample950,39,caydanlik,teapot
signer0_sample1329,39,caydanlik,teapot
signer2_sample571,39,caydanlik,teapot
signer2_sample940,39,caydanlik,teapot
signer2_sample1031,39,caydanlik,teapot
signer2_sample1073,39,caydanlik,teapot
signer2_sample1081,39,caydanlik,teapot
signer2_sample1095,39,caydanlik,teapot
signer3_sample422,39,caydanlik,teapot
signer3_sample536,39,caydanlik,teapot
signer3_sample654,39,caydanlik,teapot
signer4_sample231,39,caydanlik,teapot
signer4_sample664,39,caydanlik,teapot
signer4_sample669,39,caydanlik,teapot
signer5_sample65,39,caydanlik,teapot
signer5_sample559,39,caydanlik,teapot
signer5_sample631,39,caydanlik,teapot
signer7_sample119,39,caydanlik,teapot
signer7_sample120,39,caydanlik,teapot
signer7_sample165,39,caydanlik,teapot
signer7_sample708,39,caydanlik,teapot
signer7_sample1065,39,caydanlik,teapot
signer7_sample1684,39,caydanlik,teapot
signer7_sample2152,39,caydanlik,teapot
signer7_sample2282,39,caydanlik,teapot
signer7_sample2303,39,caydanlik,teapot
signer7_sample2337,39,caydanlik,teapot
signer7_sample2371,39,caydanlik,teapot
signer7_sample2426,39,caydanlik,teapot
signer8_sample451,39,caydanlik,teapot
signer8_sample528,39,caydanlik,teapot
signer8_sample549,39,caydanlik,teapot
signer8_sample672,39,caydanlik,teapot
signer8_sample709,39,caydanlik,teapot
signer8_sample896,39,caydanlik,teapot
signer8_sample1286,39,caydanlik,teapot
signer8_sample1537,39,caydanlik,teapot
signer8_sample1558,39,caydanlik,teapot
signer8_sample1822,39,caydanlik,teapot
signer8_sample1935,39,caydanlik,teapot
signer8_sample1956,39,caydanlik,teapot
signer9_sample219,39,caydanlik,teapot
signer9_sample281,39,caydanlik,teapot
signer9_sample564,39,caydanlik,teapot
signer10_sample504,39,caydanlik,teapot
signer10_sample533,39,caydanlik,teapot
signer10_sample609,39,caydanlik,teapot
signer12_sample405,39,caydanlik,teapot
signer12_sample528,39,caydanlik,teapot
signer12_sample536,39,caydanlik,teapot
signer12_sample603,39,caydanlik,teapot
signer12_sample962,39,caydanlik,teapot
signer12_sample1318,39,caydanlik,teapot
signer12_sample1407,39,caydanlik,teapot
signer12_sample1590,39,caydanlik,teapot
signer12_sample1865,39,caydanlik,teapot
signer13_sample15,39,caydanlik,teapot
signer13_sample1226,39,caydanlik,teapot
signer13_sample1262,39,caydanlik,teapot
signer13_sample1313,39,caydanlik,teapot
signer13_sample1543,39,caydanlik,teapot
signer13_sample1656,39,caydanlik,teapot
signer13_sample1659,39,caydanlik,teapot
signer13_sample1728,39,caydanlik,teapot
signer13_sample1951,39,caydanlik,teapot
signer15_sample150,39,caydanlik,teapot
signer15_sample217,39,caydanlik,teapot
signer17_sample172,39,caydanlik,teapot
signer17_sample196,39,caydanlik,teapot
signer19_sample203,39,caydanlik,teapot
signer19_sample286,39,caydanlik,teapot
signer19_sample324,39,caydanlik,teapot
signer20_sample31,39,caydanlik,teapot
signer20_sample320,39,caydanlik,teapot
signer20_sample369,39,caydanlik,teapot
signer21_sample7,39,caydanlik,teapot
signer21_sample210,39,caydanlik,teapot
signer21_sample557,39,caydanlik,teapot
signer22_sample213,39,caydanlik,teapot
signer22_sample510,39,caydanlik,teapot
signer22_sample583,39,caydanlik,teapot
signer23_sample345,39,caydanlik,teapot
signer23_sample449,39,caydanlik,teapot
signer23_sample491,39,caydanlik,teapot
signer24_sample326,39,caydanlik,teapot
signer24_sample468,39,caydanlik,teapot
signer24_sample496,39,caydanlik,teapot
signer26_sample232,39,caydanlik,teapot
signer26_sample291,39,caydanlik,teapot
signer26_sample492,39,caydanlik,teapot
signer28_sample156,39,caydanlik,teapot
signer28_sample169,39,caydanlik,teapot
signer28_sample408,39,caydanlik,teapot
signer29_sample135,39,caydanlik,teapot
signer29_sample365,39,caydanlik,teapot
signer29_sample403,39,caydanlik,teapot
signer31_sample79,39,caydanlik,teapot
signer31_sample165,39,caydanlik,teapot
signer31_sample613,39,caydanlik,teapot
signer32_sample99,39,caydanlik,teapot
signer32_sample162,39,caydanlik,teapot
signer32_sample580,39,caydanlik,teapot
signer33_sample132,39,caydanlik,teapot
signer33_sample409,39,caydanlik,teapot
signer33_sample494,39,caydanlik,teapot
signer36_sample234,39,caydanlik,teapot
signer36_sample311,39,caydanlik,teapot
signer36_sample461,39,caydanlik,teapot
signer37_sample205,39,caydanlik,teapot
signer37_sample314,39,caydanlik,teapot
signer37_sample582,39,caydanlik,teapot
signer38_sample293,39,caydanlik,teapot
signer38_sample503,39,caydanlik,teapot
signer38_sample518,39,caydanlik,teapot
signer40_sample79,39,caydanlik,teapot
signer40_sample198,39,caydanlik,teapot
signer40_sample588,39,caydanlik,teapot
signer41_sample125,39,caydanlik,teapot
signer41_sample136,39,caydanlik,teapot
signer41_sample543,39,caydanlik,teapot
signer42_sample140,39,caydanlik,teapot
signer42_sample448,39,caydanlik,teapot
signer42_sample534,39,caydanlik,teapot
signer0_sample261,21,bahce,garden
signer0_sample444,21,bahce,garden
signer0_sample456,21,bahce,garden
signer0_sample591,21,bahce,garden
signer0_sample630,21,bahce,garden
signer0_sample831,21,bahce,garden
signer2_sample419,21,bahce,garden
signer2_sample664,21,bahce,garden
signer2_sample820,21,bahce,garden
signer2_sample842,21,bahce,garden
signer2_sample1028,21,bahce,garden
signer2_sample1310,21,bahce,garden
signer3_sample73,21,bahce,garden
signer3_sample494,21,bahce,garden
signer3_sample652,21,bahce,garden
signer4_sample111,21,bahce,garden
signer4_sample143,21,bahce,garden
signer4_sample325,21,bahce,garden
signer5_sample254,21,bahce,garden
signer5_sample399,21,bahce,garden
signer5_sample640,21,bahce,garden
signer7_sample56,21,bahce,garden
signer7_sample123,21,bahce,garden
signer7_sample1326,21,bahce,garden
signer7_sample1531,21,bahce,garden
signer7_sample1575,21,bahce,garden
signer7_sample1589,21,bahce,garden
signer7_sample1596,21,bahce,garden
signer7_sample1673,21,bahce,garden
signer7_sample2305,21,bahce,garden
signer7_sample2441,21,bahce,garden
signer7_sample2486,21,bahce,garden
signer7_sample2678,21,bahce,garden
signer8_sample817,21,bahce,garden
signer8_sample918,21,bahce,garden
signer8_sample1148,21,bahce,garden
signer8_sample1252,21,bahce,garden
signer8_sample1598,21,bahce,garden
signer8_sample1795,21,bahce,garden
signer8_sample1832,21,bahce,garden
signer8_sample1906,21,bahce,garden
signer8_sample1909,21,bahce,garden
signer8_sample2297,21,bahce,garden
signer8_sample2355,21,bahce,garden
signer8_sample2592,21,bahce,garden
signer9_sample88,21,bahce,garden
signer9_sample262,21,bahce,garden
signer9_sample574,21,bahce,garden
signer10_sample201,21,bahce,garden
signer10_sample285,21,bahce,garden
signer10_sample413,21,bahce,garden
signer12_sample440,21,bahce,garden
signer12_sample644,21,bahce,garden
signer12_sample665,21,bahce,garden
signer12_sample744,21,bahce,garden
signer12_sample870,21,bahce,garden
signer12_sample897,21,bahce,garden
signer12_sample1053,21,bahce,garden
signer12_sample1549,21,bahce,garden
signer12_sample1686,21,bahce,garden
signer13_sample271,21,bahce,garden
signer13_sample425,21,bahce,garden
signer13_sample484,21,bahce,garden
signer13_sample485,21,bahce,garden
signer13_sample688,21,bahce,garden
signer13_sample788,21,bahce,garden
signer13_sample1785,21,bahce,garden
signer13_sample1906,21,bahce,garden
signer13_sample1943,21,bahce,garden
signer15_sample88,21,bahce,garden
signer15_sample266,21,bahce,garden
signer17_sample126,21,bahce,garden
signer17_sample294,21,bahce,garden
signer19_sample66,21,bahce,garden
signer19_sample353,21,bahce,garden
signer19_sample388,21,bahce,garden
signer20_sample46,21,bahce,garden
signer20_sample319,21,bahce,garden
signer20_sample589,21,bahce,garden
signer21_sample195,21,bahce,garden
signer21_sample223,21,bahce,garden
signer22_sample47,21,bahce,garden
signer22_sample71,21,bahce,garden
signer22_sample173,21,bahce,garden
signer23_sample7,21,bahce,garden
signer23_sample157,21,bahce,garden
signer23_sample488,21,bahce,garden
signer24_sample116,21,bahce,garden
signer24_sample352,21,bahce,garden
signer24_sample648,21,bahce,garden
signer26_sample272,21,bahce,garden
signer26_sample321,21,bahce,garden
signer26_sample380,21,bahce,garden
signer28_sample68,21,bahce,garden
signer28_sample247,21,bahce,garden
signer28_sample283,21,bahce,garden
signer29_sample148,21,bahce,garden
signer29_sample392,21,bahce,garden
signer29_sample535,21,bahce,garden
signer31_sample106,21,bahce,garden
signer31_sample453,21,bahce,garden
signer31_sample605,21,bahce,garden
signer32_sample345,21,bahce,garden
signer32_sample368,21,bahce,garden
signer32_sample598,21,bahce,garden
signer33_sample48,21,bahce,garden
signer33_sample480,21,bahce,garden
signer33_sample603,21,bahce,garden
signer36_sample94,21,bahce,garden
signer36_sample351,21,bahce,garden
signer36_sample419,21,bahce,garden
signer37_sample204,21,bahce,garden
signer37_sample402,21,bahce,garden
signer37_sample488,21,bahce,garden
signer38_sample210,21,bahce,garden
signer38_sample456,21,bahce,garden
signer40_sample29,21,bahce,garden
signer40_sample388,21,bahce,garden
signer40_sample635,21,bahce,garden
signer41_sample53,21,bahce,garden
signer41_sample223,21,bahce,garden
signer41_sample298,21,bahce,garden
signer42_sample155,21,bahce,garden
signer42_sample485,21,bahce,garden
signer42_sample605,21,bahce,garden
signer0_sample269,180,seytan,evil
signer0_sample287,180,seytan,evil
signer0_sample462,180,seytan,evil
signer0_sample833,180,seytan,evil
signer0_sample851,180,seytan,evil
signer0_sample961,180,seytan,evil
signer2_sample228,180,seytan,evil
signer2_sample417,180,seytan,evil
signer2_sample1007,180,seytan,evil
signer2_sample1068,180,seytan,evil
signer2_sample1265,180,seytan,evil
signer2_sample1286,180,seytan,evil
signer3_sample78,180,seytan,evil
signer3_sample119,180,seytan,evil
signer3_sample644,180,seytan,evil
signer4_sample63,180,seytan,evil
signer4_sample67,180,seytan,evil
signer4_sample154,180,seytan,evil
signer5_sample12,180,seytan,evil
signer5_sample131,180,seytan,evil
signer5_sample260,180,seytan,evil
signer7_sample15,180,seytan,evil
signer7_sample166,180,seytan,evil
signer7_sample429,180,seytan,evil
signer7_sample956,180,seytan,evil
signer7_sample1052,180,seytan,evil
signer7_sample1350,180,seytan,evil
signer7_sample1588,180,seytan,evil
signer7_sample1745,180,seytan,evil
signer7_sample2068,180,seytan,evil
signer7_sample2087,180,seytan,evil
signer7_sample2096,180,seytan,evil
signer7_sample2126,180,seytan,evil
signer8_sample212,180,seytan,evil
signer8_sample237,180,seytan,evil
signer8_sample277,180,seytan,evil
signer8_sample348,180,seytan,evil
signer8_sample516,180,seytan,evil
signer8_sample638,180,seytan,evil
signer8_sample770,180,seytan,evil
signer8_sample1101,180,seytan,evil
signer8_sample1323,180,seytan,evil
signer8_sample2031,180,seytan,evil
signer8_sample2048,180,seytan,evil
signer8_sample2306,180,seytan,evil
signer9_sample131,180,seytan,evil
signer9_sample335,180,seytan,evil
signer9_sample665,180,seytan,evil
signer10_sample305,180,seytan,evil
signer10_sample349,180,seytan,evil
signer10_sample364,180,seytan,evil
signer12_sample446,180,seytan,evil
signer12_sample605,180,seytan,evil
signer12_sample794,180,seytan,evil
signer12_sample830,180,seytan,evil
signer12_sample966,180,seytan,evil
signer12_sample1711,180,seytan,evil
signer12_sample1714,180,seytan,evil
signer12_sample1811,180,seytan,evil
signer12_sample1898,180,seytan,evil
signer13_sample38,180,seytan,evil
signer13_sample50,180,seytan,evil
signer13_sample386,180,seytan,evil
signer13_sample536,180,seytan,evil
signer13_sample806,180,seytan,evil
signer13_sample1122,180,seytan,evil
signer13_sample1644,180,seytan,evil
signer13_sample1759,180,seytan,evil
signer13_sample1804,180,seytan,evil
signer15_sample172,180,seytan,evil
signer15_sample242,180,seytan,evil
signer17_sample89,180,seytan,evil
signer17_sample176,180,seytan,evil
signer19_sample229,180,seytan,evil
signer19_sample311,180,seytan,evil
signer19_sample570,180,seytan,evil
signer20_sample174,180,seytan,evil
signer20_sample209,180,seytan,evil
signer20_sample239,180,seytan,evil
signer21_sample128,180,seytan,evil
signer21_sample416,180,seytan,evil
signer21_sample598,180,seytan,evil
signer22_sample329,180,seytan,evil
signer22_sample383,180,seytan,evil
signer22_sample453,180,seytan,evil
signer23_sample119,180,seytan,evil
signer23_sample233,180,seytan,evil
signer23_sample574,180,seytan,evil
signer24_sample183,180,seytan,evil
signer24_sample393,180,seytan,evil
signer24_sample651,180,seytan,evil
signer26_sample39,180,seytan,evil
signer26_sample591,180,seytan,evil
signer26_sample618,180,seytan,evil
signer28_sample312,180,seytan,evil
signer28_sample410,180,seytan,evil
signer28_sample525,180,seytan,evil
signer29_sample150,180,seytan,evil
signer29_sample241,180,seytan,evil
signer29_sample402,180,seytan,evil
signer31_sample94,180,seytan,evil
signer31_sample197,180,seytan,evil
signer31_sample390,180,seytan,evil
signer32_sample2,180,seytan,evil
signer32_sample375,180,seytan,evil
signer32_sample525,180,seytan,evil
signer33_sample531,180,seytan,evil
signer33_sample548,180,seytan,evil
signer33_sample629,180,seytan,evil
signer36_sample77,180,seytan,evil
signer36_sample269,180,seytan,evil
signer36_sample618,180,seytan,evil
signer37_sample48,180,seytan,evil
signer37_sample403,180,seytan,evil
signer37_sample455,180,seytan,evil
signer38_sample48,180,seytan,evil
signer38_sample405,180,seytan,evil
signer38_sample407,180,seytan,evil
signer40_sample5,180,seytan,evil
signer40_sample474,180,seytan,evil
signer40_sample521,180,seytan,evil
signer41_sample287,180,seytan,evil
signer41_sample412,180,seytan,evil
signer41_sample522,180,seytan,evil
signer42_sample136,180,seytan,evil
signer42_sample363,180,seytan,evil
signer42_sample662,180,seytan,evil
signer0_sample272,167,salca,sauce
signer0_sample399,167,salca,sauce
signer0_sample601,167,salca,sauce
signer0_sample655,167,salca,sauce
